message_time,sender_id,recipient_id,message,ip,image,mid,ad_id
2026-03-15T20:11:48.836Z,25488171257529566,1087524481100135,How long does shipping take?,172.20.0.3,,,
2026-03-15T20:11:48.851Z,25488171257529566,1087524481100135,What is the price?,172.20.0.3,,,
2026-03-15T20:11:48.952Z,25488171257529566,1087524481100135,Is it available in other colors?,172.20.0.3,,,
2026-03-15T20:16:46.583Z,34569721336007848,1087524481100135,,172.20.0.3,,,
2026-03-15T20:16:51.508Z,34569721336007848,1087524481100135,متاح مقاسات ايه,172.20.0.3,,,
2026-03-15T20:21:25.981Z,35566145182984265,1087524481100135,المقاسات الكبيره,172.20.0.3,,,
2026-03-15T20:21:27.460Z,35566145182984265,1087524481100135,كام,172.20.0.3,,,
2026-03-15T20:22:04.724Z,26060728963593098,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:22:06.272Z,26060728963593098,1087524481100135,السعر,172.20.0.3,,,
2026-03-15T20:24:38.714Z,26095209663471144,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T20:33:33.221Z,25730868949948978,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:35:31.588Z,26100718489597323,1087524481100135,الموقع وين ي اساتذة,172.20.0.3,,,
2026-03-15T20:37:23.579Z,34569721336007848,1087524481100135,متاح 38,172.20.0.3,,,
2026-03-15T20:38:45.126Z,34295028976807232,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T20:40:31.248Z,26060728963593098,1087524481100135,السعر,172.20.0.3,,,
2026-03-15T20:40:38.147Z,1087524481100135,26250525574588378,متاح مع حضرتك الساعه كام؟,172.20.0.3,,,
2026-03-15T20:40:53.036Z,1087524481100135,26412294721734228,1100,172.20.0.3,,,
2026-03-15T20:41:02.704Z,25180913094918700,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T20:41:04.136Z,25180913094918700,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T20:41:04.142Z,25180913094918700,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:43:59.074Z,1087524481100135,26087925710870945,ممكن حضرتك تسيب العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T20:48:42.453Z,1087524481100135,26087925710870945,,172.20.0.3,,,
2026-03-15T20:48:52.595Z,1087524481100135,26087925710870945,اللون ده اللي متاح من ال 34,172.20.0.3,,,
2026-03-15T20:49:12.995Z,1087524481100135,26087925710870945,و الازرق موجود,172.20.0.3,,,
2026-03-15T20:49:55.479Z,1087524481100135,34569721336007848,متاح,172.20.0.3,,,
2026-03-15T20:50:24.172Z,1087524481100135,34569721336007848,حضرتك محتاج تعمل اوردر؟,172.20.0.3,,,
2026-03-15T20:51:50.009Z,34569721336007848,1087524481100135,ليكرا,172.20.0.3,,,
2026-03-15T20:52:32.309Z,34569721336007848,1087524481100135,وسعره كام,172.20.0.3,,,
2026-03-15T20:52:38.925Z,1087524481100135,34569721336007848,لا جينز,172.20.0.3,,,
2026-03-15T20:53:05.700Z,34569721336007848,1087524481100135,جينز ليكرا ولا مفهوش ليكرا,172.20.0.3,,,
2026-03-15T20:53:20.348Z,34569721336007848,1087524481100135,وسعره كام,172.20.0.3,,,
2026-03-15T20:54:05.152Z,25626310670381529,1087524481100135,What is the price?,172.20.0.3,,,
2026-03-15T20:54:17.963Z,25626310670381529,1087524481100135,Is it available in other colors?,172.20.0.3,,,
2026-03-15T20:54:20.133Z,25626310670381529,1087524481100135,How long does shipping take?,172.20.0.3,,,
2026-03-15T20:54:38.414Z,25626310670381529,1087524481100135,مرحبا 👋,172.20.0.3,,,
2026-03-15T20:56:09.986Z,1087524481100135,25626310670381529,محتاج ايه يفندم,172.20.0.3,,,
2026-03-15T20:56:27.489Z,25626310670381529,1087524481100135,بنطلون,172.20.0.3,,,
2026-03-15T20:56:34.188Z,1087524481100135,25899022789769689,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:56:41.387Z,1087524481100135,26297929996489925,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:56:43.070Z,1087524481100135,26297929996489925,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T20:57:04.261Z,1087524481100135,25809648462068456,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:57:09.921Z,1087524481100135,25833407193026219,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:57:11.238Z,1087524481100135,25833407193026219,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T20:57:20.883Z,1087524481100135,25987664880915641,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T20:57:21.686Z,1087524481100135,26409197425360033,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T20:57:38.595Z,1087524481100135,26039006499074539,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:58:01.758Z,26087925710870945,1087524481100135,تمام,172.20.0.3,,,
2026-03-15T20:58:07.515Z,34295028976807232,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:59:02.086Z,26087925710870945,1087524481100135,"الاسم وجدي 
العنوان أسوان ادفو المدرجات 
الرقم 01118402478",172.20.0.3,,1,
2026-03-15T20:59:02.326Z,34128407643473212,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:59:02.326Z,34128407643473212,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T20:59:49.551Z,1087524481100135,34315811228063348,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T20:59:50.726Z,1087524481100135,34315811228063348,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:00:08.709Z,1087524481100135,26393061726990984,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:00:09.899Z,1087524481100135,26393061726990984,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:02:34.728Z,1087524481100135,35566145182984265,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:02:36.038Z,1087524481100135,35566145182984265,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:02:02.127Z,1087524481100135,26498830676473634,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:02:03.415Z,1087524481100135,26498830676473634,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:01:50.619Z,1087524481100135,25886787944325996,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:02:53.240Z,1087524481100135,26095209663471144,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:01:13.210Z,1087524481100135,25961173416887545,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:01:54.898Z,1087524481100135,26452910767666469,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:01:56.093Z,1087524481100135,26452910767666469,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:01:19.409Z,1087524481100135,26582736498024156,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:01:20.757Z,1087524481100135,26582736498024156,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:02:28.422Z,26582736498024156,1087524481100135,عايز اعرف السعر كام,172.20.0.3,,,
2026-03-15T21:02:20.691Z,1087524481100135,25488171257529566,,172.20.0.3,,,
2026-03-15T21:03:49.766Z,1087524481100135,26100718489597323,اونلاين فقط,172.20.0.3,,,
2026-03-15T21:03:55.829Z,1087524481100135,34295028976807232,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:03:57.049Z,1087524481100135,34295028976807232,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:04:01.615Z,1087524481100135,26060728963593098,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:04:07.986Z,1087524481100135,2.51809E+16,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:04:09.156Z,1087524481100135,2.51809E+16,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:04:20.143Z,1087524481100135,34569721336007848,لا منغير ليكرا,172.20.0.3,,,
2026-03-15T21:04:21.192Z,1087524481100135,34569721336007848,1100,172.20.0.3,,,
2026-03-15T21:04:32.134Z,1087524481100135,25626310670381529,"بمناسبة العيد عندنا خصومات 
البنطلونبعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:05:19.235Z,26547990964821413,1087524481100135,بكام وي اكبر مقاس,172.20.0.3,,,
2026-03-15T21:05:54.481Z,25626310670381529,1087524481100135,,172.20.0.3,,,
2026-03-15T21:06:18.078Z,34295028976807232,1087524481100135,مفيش اقل من السعرا دا,172.20.0.3,,,
2026-03-15T21:13:30.132Z,26203870595933005,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T21:10:39.415Z,25996579866668300,1087524481100135,بكام,172.20.0.3,,,
2026-03-15T21:18:46.811Z,26486542010937684,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T21:19:00.165Z,1087524481100135,26547990964821413,1100,172.20.0.3,,,
2026-03-15T21:19:04.818Z,1087524481100135,26547990964821413,اكبر مقاس 38,172.20.0.3,,,
2026-03-15T21:20:34.631Z,1087524481100135,2.59966E+16,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:27:51.311Z,25970580379291220,1087524481100135,عربي,172.20.0.3,,,
2026-03-15T21:24:08.239Z,26378045115125175,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T21:28:05.248Z,34569721336007848,1087524481100135,متاح الوان ايه وهل البنطلون مصري ولا مستورد,172.20.0.3,,,
2026-03-15T21:20:29.036Z,1087524481100135,34128407643473212,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:26:28.752Z,26113952334934529,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T21:26:34.872Z,26113952334934529,1087524481100135,عربي ممكز,172.20.0.3,,,
2026-03-15T21:26:39.593Z,26113952334934529,1087524481100135,ن,172.20.0.3,,,
2026-03-15T21:21:18.827Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:27:17.456Z,26075055142174728,1087524481100135,الاتنين بي كم,172.20.0.3,,,
2026-03-15T21:22:18.687Z,26203870595933005,1087524481100135,سعره كتير,172.20.0.3,,,
2026-03-15T21:39:50.105Z,1087524481100135,34569721336007848,خامه مستورده تقفيل مصري,172.20.0.3,,,
2026-03-15T21:39:56.509Z,1087524481100135,34569721336007848,,172.20.0.3,,,
2026-03-15T21:40:18.760Z,1087524481100135,26137370669252774,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:40:20.175Z,1087524481100135,26137370669252774,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:40:37.307Z,26546271175011148,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T21:40:47.308Z,26546271175011148,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T21:40:50.551Z,26546271175011148,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T21:40:53.377Z,1087524481100135,26378045115125175,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:40:54.922Z,1087524481100135,26378045115125175,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:41:44.478Z,1087524481100135,26113952334934529,حضرتك محتاج ايه؟,172.20.0.3,,,
2026-03-15T21:42:17.381Z,1087524481100135,26075055142174728,2200,172.20.0.3,,,
2026-03-15T21:42:30.106Z,1087524481100135,26137370669252774,اونلاين فقط,172.20.0.3,,,
2026-03-15T21:42:40.553Z,1087524481100135,26546271175011148,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T21:42:42.116Z,1087524481100135,26546271175011148,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T21:46:05.671Z,26058805130481135,1087524481100135,كم,172.20.0.3,,,
2026-03-15T21:46:58.614Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:47:06.913Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:47:42.479Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:48:06.948Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:48:28.641Z,26137370669252774,1087524481100135,,172.20.0.3,,,
2026-03-15T21:51:51.460Z,26113952334934529,1087524481100135,بنطلون,172.20.0.3,,,
2026-03-15T21:53:38.403Z,26137370669252774,1087524481100135,ممكن اكلم حد فون,172.20.0.3,,,
2026-03-15T21:55:32.292Z,26087925710870945,1087524481100135,تمام,172.20.0.3,,,
2026-03-15T21:57:04.784Z,1087524481100135,26137370669252774,1004499318,172.20.0.3,,,
2026-03-15T21:57:10.828Z,1087524481100135,26137370669252774,كلمني علي الرقم ده,172.20.0.3,,,
2026-03-15T21:58:25.417Z,1087524481100135,26137370669252774,الفيديو بيحمل,172.20.0.3,,,
2026-03-15T21:58:39.937Z,1087524481100135,26137370669252774,,172.20.0.3,,,
2026-03-15T22:03:13.508Z,1087524481100135,26113952334934529,ب 1100,172.20.0.3,,,
2026-03-15T22:03:21.699Z,1087524481100135,26113952334934529,,172.20.0.3,,,
2026-03-15T22:03:27.407Z,1087524481100135,26058805130481135,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:03:28.793Z,1087524481100135,26058805130481135,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:06:29.763Z,27172107122378626,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:06:29.970Z,27172107122378626,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:06:30.279Z,27172107122378626,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:07:38.459Z,26012378781763946,1087524481100135,ممكن السعر,172.20.0.3,,,
2026-03-15T22:11:02.791Z,35300744102846191,1087524481100135,وين المكان,172.20.0.3,,,
2026-03-15T22:11:10.656Z,26032857276334866,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T22:11:10.785Z,26032857276334866,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:11:11.258Z,26032857276334866,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:12:19.671Z,34465413586437590,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T22:14:11.302Z,26309168548718065,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T22:14:12.588Z,26309168548718065,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:14:13.212Z,26309168548718065,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:16:26.440Z,34252646264378921,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:16:54.581Z,34252646264378921,1087524481100135,Hi,172.20.0.3,,,
2026-03-15T22:17:08.924Z,25990461430575468,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:17:24.987Z,26068934956096155,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T22:19:04.213Z,26544916931788058,1087524481100135,ب كم,172.20.0.3,,,
2026-03-15T22:19:36.015Z,26220205700923610,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:19:44.834Z,26220205700923610,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T22:20:44.082Z,26039006499074539,1087524481100135,فى شحن لشرم الشيخ,172.20.0.3,,,
2026-03-15T22:21:40.527Z,26401116659513949,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:22:10.701Z,26260405786983752,1087524481100135,السعر كام,172.20.0.3,,,
2026-03-15T22:22:14.791Z,26668105746114294,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:26:05.958Z,26206750535623860,1087524481100135,كم المنطون,172.20.0.3,,,
2026-03-15T22:26:27.694Z,1087524481100135,27172107122378626,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:26:28.867Z,1087524481100135,27172107122378626,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:26:37.008Z,1087524481100135,26012378781763946,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:26:46.222Z,1087524481100135,35300744102846191,اونلاين فقط,172.20.0.3,,,
2026-03-15T22:26:53.002Z,1087524481100135,26032857276334866,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:26:54.419Z,1087524481100135,26032857276334866,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:10.496Z,1087524481100135,34465413586437590,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:11.919Z,1087524481100135,34465413586437590,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:16.800Z,1087524481100135,26309168548718065,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:18.307Z,1087524481100135,26309168548718065,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:25.539Z,1087524481100135,25990461430575468,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:26.937Z,1087524481100135,25990461430575468,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:33.755Z,1087524481100135,26068934956096155,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:38.493Z,1087524481100135,26544916931788058,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:39.995Z,1087524481100135,26544916931788058,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:45.324Z,1087524481100135,34786908674227602,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:27:46.676Z,1087524481100135,34786908674227602,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:27:52.328Z,1087524481100135,26220205700923610,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:02.638Z,34441094142172202,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T22:28:15.228Z,1087524481100135,26401116659513949,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:16.496Z,1087524481100135,26401116659513949,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:28:23.406Z,1087524481100135,26260405786983752,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:29.806Z,1087524481100135,26668105746114294,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:31.107Z,1087524481100135,26668105746114294,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:28:37.164Z,1087524481100135,26206750535623860,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:43.445Z,1087524481100135,34441094142172202,"بمناسبة العيد عندنا خصومات 
البنطلون بعد الخصم  سعره 1100
مقاسات من 30 ل 38",172.20.0.3,,,
2026-03-15T22:28:44.918Z,1087524481100135,34441094142172202,حضرتك لو حابب تعمل اوردر برجاء إرسال الاسم  العنوان و رقم الموبيل,172.20.0.3,,,
2026-03-15T22:30:08.396Z,26206750535623860,1087524481100135,بي كم1000,172.20.0.3,,,
2026-03-15T22:30:36.088Z,26720628300867399,1087524481100135,بكم واحد,172.20.0.3,,,
2026-03-15T22:31:12.407Z,26039006499074539,1087524481100135,شكرا,172.20.0.3,,,
2026-03-15T22:32:07.488Z,25759688050393266,1087524481100135,كام سعرالاسود مقاس ٣٣,172.20.0.3,,,
2026-03-15T22:32:28.110Z,25759688050393266,1087524481100135,,172.20.0.3,,,
2026-03-15T22:32:40.213Z,26668105746114294,1087524481100135,"عايز صورة للبنطلون
وا نوع الخامة",172.20.0.3,,,
2026-03-15T22:36:25.318Z,26052432397749375,1087524481100135,سلام عليكم,172.20.0.3,,,
2026-03-15T22:36:31.730Z,26052432397749375,1087524481100135,سعر القطعه الواحده بكم,172.20.0.3,,,
2026-03-15T22:38:07.367Z,24084867711210915,1087524481100135,كم السعر,172.20.0.3,,,
2026-03-15T22:41:08.880Z,26720628300867399,1087524481100135,رود,172.20.0.3,,,
2026-03-15T22:41:41.453Z,26720628300867399,1087524481100135,رد,172.20.0.3,,,
2026-03-15T22:43:26.289Z,26080586981550923,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:43:26.311Z,26080586981550923,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T22:43:31.701Z,26080586981550923,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:47:30.639Z,34195782253402358,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T22:52:50.901Z,26157750570586187,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T22:56:02.500Z,26032857276334866,1087524481100135,ممكن اتفرج عليهم,172.20.0.3,,,
2026-03-15T22:57:23.802Z,24084867711210915,1087524481100135,What is the price?,172.20.0.3,,,
2026-03-15T22:57:36.225Z,24084867711210915,1087524481100135,كم السعر لو سمحت,172.20.0.3,,,
2026-03-15T22:59:18.942Z,26157750570586187,1087524481100135,سعر العرض كام,172.20.0.3,,,
2026-03-15T23:00:23.305Z,1087524481100135,26206750535623860,1100,172.20.0.3,,,
2026-03-15T23:01:08.434Z,1087524481100135,25759688050393266,مش بينزل ٣٣,172.20.0.3,,,
2026-03-15T23:01:11.717Z,26206750535623860,1087524481100135,اي1100,172.20.0.3,,,
2026-03-15T23:01:14.260Z,1087524481100135,25759688050393266,متاح 34,172.20.0.3,,,
2026-03-15T23:03:12.639Z,26289656264029634,1087524481100135,كم السعر بعد الخصم و هل يوجد موديلات اخرى,172.20.0.3,,,
2026-03-15T23:04:10.851Z,26062872856709748,1087524481100135,Hm,172.20.0.3,,,
2026-03-15T23:09:43.597Z,26753554374237797,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T23:09:43.773Z,26753554374237797,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:09:43.773Z,26753554374237797,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:10:27.204Z,26223009350683105,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:12:21.746Z,26225885410404275,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T23:12:44.921Z,26225885410404275,1087524481100135,صور لي المنتج,172.20.0.3,,,
2026-03-15T23:12:53.527Z,26618349614471972,1087524481100135,بكام,172.20.0.3,,,
2026-03-15T23:15:32.179Z,26290266350569941,1087524481100135,مرحبا كم سعر البنطلون,172.20.0.3,,,
2026-03-15T23:15:33.019Z,26290266350569941,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:15:34.482Z,26290266350569941,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:15:36.030Z,26290266350569941,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T23:17:16.595Z,25762168630129222,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T23:20:16.865Z,26200388029647490,1087524481100135,How long is the discount valid?,172.20.0.3,,,
2026-03-15T23:20:45.536Z,25812836601721353,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:22:33.849Z,26515941364708017,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:26:34.745Z,34696638013260714,1087524481100135,بكم بنطلون الجينز,172.20.0.3,,,
2026-03-15T23:29:02.685Z,25992662457068524,1087524481100135,Can I get a promo code?,172.20.0.3,,,
2026-03-15T23:29:07.607Z,25992662457068524,1087524481100135,What's on sale?,172.20.0.3,,,
2026-03-15T23:30:40.422Z,1087524481100135,26668105746114294,خامه مستورده تقفيل مصري,172.20.0.3,,,
